PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,58,999,003,01,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015899900301,22015899900301016,220158999003010161,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,003,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015899900302,22015899900302003,220158999003020031,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,2,0,22015899900302,22015899900302004,220158999003020041,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,005,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015899900302,22015899900302005,220158999003020051,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,006,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015899900302,22015899900302006,220158999003020061,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,007,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015899900302,22015899900302007,220158999003020071,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,008,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900302,22015899900302008,220158999003020081,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,009,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,5,1,22015899900302,22015899900302009,220158999003020091,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015899900302,22015899900302010,220158999003020101,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,02,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015899900302,22015899900302011,220158999003020111,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,001,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,1,2,22015899900304,22015899900304001,220158999003040011,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,002,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015899900304,22015899900304002,220158999003040021,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,003,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015899900304,22015899900304003,220158999003040031,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015899900304,22015899900304004,220158999003040041,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900304,22015899900304006,220158999003040061,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,007,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900304,22015899900304007,220158999003040071,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,5,1,22015899900304,22015899900304008,220158999003040081,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,011,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900304,22015899900304011,220158999003040111,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,04,013,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,5,2,22015899900304,22015899900304013,220158999003040131,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900305,22015899900305001,220158999003050011,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,003,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900305,22015899900305003,220158999003050031,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015899900305,22015899900305004,220158999003050041,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,006,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,Si,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,Si,No,#NULL !,7,4,3,22015899900305,22015899900305006,220158999003050061,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,007,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,1,7,22015899900305,22015899900305007,220158999003050071,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015899900305,22015899900305008,220158999003050081,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,05,009,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,0,4,22015899900305,22015899900305009,220158999003050091,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,004,01,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Electricidad,La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,2,0,22015899900401,22015899900401001,220158999004010011,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,002,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,Si,No,No,No,No,28,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,4,5,22015899900401,22015899900401002,220158999004010021,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,003,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015899900401,22015899900401003,220158999004010031,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,004,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,5,5,22015899900401,22015899900401004,220158999004010041,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,005,1,Area rural,Hogar 1,0,0,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,25,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900401,22015899900401005,220158999004010051,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,006,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,4,2,22015899900401,22015899900401006,220158999004010061,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,007,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015899900401,22015899900401007,220158999004010071,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,008,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015899900401,22015899900401008,220158999004010081,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,009,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,28,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015899900401,22015899900401009,220158999004010091,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,4,1,3,22015899900401,22015899900401010,220158999004010101,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,013,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015899900401,22015899900401013,220158999004010131,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,014,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900401,22015899900401014,220158999004010141,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,015,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,1,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015899900401,22015899900401015,220158999004010151,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900401,22015899900401016,220158999004010161,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,018,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015899900401,22015899900401018,220158999004010181,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,019,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,11,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015899900401,22015899900401019,220158999004010191,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,020,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015899900401,22015899900401020,220158999004010201,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,021,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015899900401,22015899900401021,220158999004010211,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,022,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015899900401,22015899900401022,220158999004010221,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,023,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900401,22015899900401023,220158999004010231,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,024,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,27,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015899900401,22015899900401024,220158999004010241,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,026,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900401,22015899900401026,220158999004010261,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,027,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900401,22015899900401027,220158999004010271,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,004,01,028,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015899900401,22015899900401028,220158999004010281,ORELLANA,ORELLANA,LA BELLEZA,220158999004
Orellana,01,58,999,005,01,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900501,22015899900501001,220158999005010011,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,01,002,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,4,#NULL !,Si,1,Si,6,Propia y totalmente pagada,No,No,#NULL !,11,7,4,22015899900501,22015899900501002,220158999005010021,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,01,003,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900501,22015899900501003,220158999005010031,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,01,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900501,22015899900501004,220158999005010041,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,02,001,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015899900502,22015899900502001,220158999005020011,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,02,002,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,2,4,22015899900502,22015899900502002,220158999005020021,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,02,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,1,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,3,3,22015899900502,22015899900502004,220158999005020041,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,002,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,9,6,3,22015899900505,22015899900505002,220158999005050021,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,003,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900505,22015899900505003,220158999005050031,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900505,22015899900505004,220158999005050041,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,005,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015899900505,22015899900505005,220158999005050051,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900505,22015899900505006,220158999005050061,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,009,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,10,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,Si,2 Personas,3,2,1,22015899900505,22015899900505009,220158999005050091,ORELLANA,ORELLANA,LA BELLEZA,220158999005
Orellana,01,58,999,005,05,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015899900505,22015899900505010,220158999005050101,ORELLANA,ORELLANA,LA BELLEZA,220158999005
