PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,sec_id,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,Total_Personas
Orellana,01,58,999,007,01,020,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900701,220158999007,22015899900701020,220158999007010201,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,007,01,026,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900701,220158999007,22015899900701026,220158999007010261,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,007,03,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900703,220158999007,22015899900703001,220158999007030011,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,007,03,023,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,2,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900703,220158999007,22015899900703023,220158999007030231,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,009,03,001,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900903,220158999009,22015899900903001,220158999009030011,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,009,03,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899900903,220158999009,22015899900903002,220158999009030021,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,010,02,011,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899901002,220158999010,22015899901002011,220158999010020111,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,011,01,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899901101,220158999011,22015899901101010,220158999011010101,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,011,03,007,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899901103,220158999011,22015899901103007,220158999011030071,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,012,02,003,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,7,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899901202,220158999012,22015899901202003,220158999012020031,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,012,02,007,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,4,3,La queman,4 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899901202,220158999012,22015899901202007,220158999012020071,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,012,03,003,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,4,0,La queman,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899901203,220158999012,22015899901203003,220158999012030031,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,013,03,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La entierran,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899901303,220158999013,22015899901303003,220158999013030031,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,013,03,019,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899901303,220158999013,22015899901303019,220158999013030191,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,013,03,025,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899901303,220158999013,22015899901303025,220158999013030251,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,013,04,007,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,2,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899901304,220158999013,22015899901304007,220158999013040071,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,014,01,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899901401,220158999014,22015899901401001,220158999014010011,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,014,02,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899901402,220158999014,22015899901402001,220158999014020011,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,014,02,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899901402,220158999014,22015899901402004,220158999014020041,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,014,03,003,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899901403,220158999014,22015899901403003,220158999014030031,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,014,06,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899901406,220158999014,22015899901406005,220158999014060051,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,014,06,007,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Caña revestida o bahareque,Otros materiales,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899901406,220158999014,22015899901406007,220158999014060071,ORELLANA,ORELLANA,LA BELLEZA,6
Napo,01,53,999,016,04,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,7 personas,2 dormitorios,#NULL !,15015399901604,150153999016,15015399901604004,150153999016040041,NAPO,TENA,CHONTAPUNTA,7
Napo,01,53,999,016,05,004,1,Area rural,Choza,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Caña,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,"Con descarga directa al mar, río, lago o quebrada",No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,7 personas,Sin dormitorio,#NULL !,15015399901605,150153999016,15015399901605004,150153999016050041,NAPO,TENA,CHONTAPUNTA,7
Orellana,01,51,999,001,03,001,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,7 personas,4 dormitorios,#NULL !,22015199900103,220151999001,22015199900103001,220151999001030011,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,001,04,002,1,Area rural,Choza,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Caña no revestida,Tierra,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,1,7 personas,Sin dormitorio,#NULL !,22015199900104,220151999001,22015199900104002,220151999001040021,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,001,05,003,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,1,7 personas,1 dormitorio,#NULL !,22015199900105,220151999001,22015199900105003,220151999001050031,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,001,05,004,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La queman,4 cuartos,Si,1 hogares,1,7 personas,4 dormitorios,#NULL !,22015199900105,220151999001,22015199900105004,220151999001050041,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,002,01,005,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,3,0,Por carro recolector,5 cuartos,Si,1 hogares,1,7 personas,4 dormitorios,#NULL !,22015199900201,220151999002,22015199900201005,220151999002010051,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,002,01,016,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,2,Por carro recolector,6 cuartos,Si,1 hogares,1,7 personas,4 dormitorios,#NULL !,22015199900201,220151999002,22015199900201016,220151999002010161,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,002,01,020,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,2,3,Por carro recolector,5 cuartos,Si,1 hogares,1,7 personas,4 dormitorios,#NULL !,22015199900201,220151999002,22015199900201020,220151999002010201,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,003,02,022,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,3,Por carro recolector,3 cuartos,Si,1 hogares,1,7 personas,3 dormitorios,#NULL !,22015199900302,220151999003,22015199900302022,220151999003020221,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,003,03,002,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,"Con descarga directa al mar, río, lago o quebrada",Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,Por carro recolector,3 cuartos,Si,1 hogares,1,7 personas,2 dormitorios,#NULL !,22015199900303,220151999003,22015199900303002,220151999003030021,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,004,01,001,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,De carro repartidor,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,3,Por carro recolector,3 cuartos,Si,1 hogares,1,7 personas,3 dormitorios,#NULL !,22015199900401,220151999004,22015199900401001,220151999004010011,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,004,03,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,2,La queman,3 cuartos,Si,1 hogares,1,7 personas,3 dormitorios,#NULL !,22015199900403,220151999004,22015199900403001,220151999004030011,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,004,04,004,1,Area rural,Cuarto(s) en casa de inquilinato,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,2,La queman,1 cuarto,Si,1 hogares,1,7 personas,1 dormitorio,#NULL !,22015199900404,220151999004,22015199900404004,220151999004040041,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,004,04,005,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De red pública,Por tubería dentro de la vivienda,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,9,Por carro recolector,5 cuartos,Si,1 hogares,1,7 personas,4 dormitorios,#NULL !,22015199900404,220151999004,22015199900404005,220151999004040051,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,005,02,012,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,1,0,La queman,1 cuarto,Si,1 hogares,1,7 personas,1 dormitorio,#NULL !,22015199900502,220151999005,22015199900502012,220151999005020121,ORELLANA,ORELLANA,DAYUMA,7
Orellana,01,51,999,005,02,013,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La queman,2 cuartos,Si,1 hogares,1,7 personas,2 dormitorios,#NULL !,22015199900502,220151999005,22015199900502013,220151999005020131,ORELLANA,ORELLANA,DAYUMA,7
