PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Orellana,01,58,999,007,02,011,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015899900702,22015899900702011,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020111
Orellana,01,58,999,010,04,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tierra,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901004,22015899901004006,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040061
Orellana,01,58,999,010,04,012,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899901004,22015899901004012,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040121
Orellana,01,58,999,010,04,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899901004,22015899901004016,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040161
Orellana,01,58,999,010,08,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901008,22015899901008002,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010080021
Orellana,01,58,999,010,08,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899901008,22015899901008005,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010080051
Orellana,01,58,999,010,08,007,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Caña revestida o bahareque,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899901008,22015899901008007,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010080071
Orellana,01,58,999,013,01,026,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899901301,22015899901301026,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010261
Orellana,01,58,999,013,01,031,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901301,22015899901301031,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010311
Orellana,01,58,999,013,05,002,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015899901305,22015899901305002,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013050021
Orellana,01,58,999,013,06,009,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Caña,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901306,22015899901306009,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013060091
Orellana,01,58,999,015,01,027,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899901501,22015899901501027,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010271
Orellana,01,58,999,015,02,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,1 cuarto,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901502,22015899901502001,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020011
Orellana,01,58,999,015,02,008,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901502,22015899901502008,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020081
Orellana,01,58,999,015,02,015,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899901502,22015899901502015,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020151
Orellana,01,51,999,007,01,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,"Duela, parquet, tablón o piso flotante",Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015199900701,22015199900701002,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010021
Orellana,01,51,999,011,03,023,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901103,22015199901103023,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030231
Orellana,01,51,999,011,04,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,"Duela, parquet, tablón o piso flotante",Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901104,22015199901104004,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040041
Orellana,01,51,999,011,04,006,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,10,0,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901104,22015199901104006,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040061
Orellana,01,51,999,011,04,032,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,4 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901104,22015199901104032,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040321
Orellana,01,51,999,016,04,014,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015199901604,22015199901604014,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040141
Orellana,01,51,999,018,01,005,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,6 cuartos,Si,1 hogares,1,9 personas,9,4 dormitorios,#NULL !,22015199901801,22015199901801005,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010051
Orellana,01,51,999,018,01,006,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,1,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901801,22015199901801006,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010061
Orellana,01,51,999,018,01,018,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,3 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901801,22015199901801018,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010181
Orellana,01,51,999,018,01,024,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,6 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199901801,22015199901801024,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010241
Orellana,01,51,999,018,01,042,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,9 personas,9,1 dormitorio,#NULL !,22015199901801,22015199901801042,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010421
Orellana,01,51,999,018,01,050,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015199901801,22015199901801050,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010501
Orellana,01,51,999,018,05,001,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,2,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015199901805,22015199901805001,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050011
Orellana,01,52,999,003,05,009,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Generador de luz (Planta eléctrica),#NULL !,0,2,La queman,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015299900305,22015299900305009,ORELLANA,ORELLANA,TARACOA,220152999003,220152999003050091
Orellana,01,54,999,005,04,009,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Regular,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,9 personas,9,1 dormitorio,#NULL !,22015499900504,22015499900504009,ORELLANA,ORELLANA,EL DORADO,220154999005,220154999005040091
Orellana,01,57,999,001,03,013,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015799900103,22015799900103013,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030131
Orellana,01,57,999,001,03,019,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La queman,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015799900103,22015799900103019,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030191
Orellana,01,58,999,007,02,014,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015899900702,22015899900702014,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020141
Orellana,01,58,999,013,01,007,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,1 cuarto,Si,1 hogares,1,9 personas,9,1 dormitorio,#NULL !,22015899901301,22015899901301007,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010071
Orellana,01,58,999,013,01,032,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015899901301,22015899901301032,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010321
Orellana,01,58,999,013,01,036,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015899901301,22015899901301036,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010361
Orellana,01,58,999,013,05,003,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015899901305,22015899901305003,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013050031
Orellana,01,58,999,013,05,007,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015899901305,22015899901305007,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013050071
Orellana,01,58,999,013,06,002,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015899901306,22015899901306002,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013060021
